GDP,Implied PPP Conversion Rate,Inflation,Import Volume,Export Volume,Population,Government Revenue,General Government Revenue,Currect Account Balance,Currect Account Balance
70.215,0.521,91.32,4.261,3.105,5.376,23.644,34.471,-6.178,-6.358
66.384,0.512,91.36,-19.089,-16.483,5.382,23.24,36.258,-3.075,-3.443
70.282,0.508,92.55,16.314,17.148,5.39,23.839,34.96,-4.224,-4.669
72.283,0.506,96.8,8.135,10.84,5.392,26.597,37.301,-4.867,-4.904
73.654,0.505,100.04,2.323,9.289,5.404,27.071,36.794,0.879,0.93
74.145,0.491,100.39,5.409,5.868,5.411,29.497,39.62,1.831,1.852
76.103,0.485,100.24,5.11,4.042,5.416,30.659,40.197,1.157,1.141
79.768,0.491,99.78,7.924,6.288,5.421,34.373,43.091,-1.852,-2.092
81.469,0.503,100.04,5.003,5.121,5.426,32.483,40.077,-2.458,-2.741
83.904,0.503,102.06,4.613,4.044,5.435,34.109,40.372,-1.827,-1.915
86.967,0.501,103.97,4.095,4.658,5.443,36.389,40.723,-2.331,-2.208
89.151,0.505,107.25,2.085,0.786,5.45,38.818,41.339,-2.852,-2.713
84.913,0.51,108.99,-8.504,-7.625,5.458,38.11,41.625,-0.373,-0.357
24.664,0.457,52.2,11.69,11.634,1.987,5.959,43.064,0.023,0.108
25.473,0.486,55.61,10.059,7.821,1.985,6.738,43.891,-0.147,-0.662
26.831,0.51,60.03,8.409,2.005,1.978,7.588,44.047,-0.735,-3.23
27.817,0.527,65.39,6.619,12.593,1.988,8.274,43.889,-0.564,-2.766
28.712,0.56,69.99,3.623,7.181,1.99,9.36,44.261,0.008,0.04
29.718,0.593,75.07,5.625,7.784,1.994,10.57,44.887,0.206,0.875
30.598,0.614,78.49,6.464,3.16,1.995,11.413,44.56,-0.24,-0.81
31.932,0.618,80.95,13.969,13.041,1.996,12.346,44.686,-0.927,-2.692
33.144,0.609,82.75,7.337,11.366,1.998,13.121,45.07,-0.653,-1.8
35.049,0.603,85.05,12.388,14.122,2.003,13.944,44.308,-0.725,-1.836
37.495,0.612,89.89,17.057,13.858,2.01,15.208,43.361,-1.989,-4.138
38.811,0.627,91.78,4.09,4.183,2.01,16.558,43.659,-2.967,-5.319
35.882,0.645,93.43,-18.386,-16.56,2.032,15.788,43.548,-0.546,-1.081
36.364,0.63,95.19,6.633,10.161,2.047,16.21,44.576,-0.371,-0.768
36.677,0.624,97.08,5.315,6.868,2.05,16.39,44.227,-0.431,-0.836
35.709,0.607,99.65,-3.536,0.496,2.055,16.444,45.36,0.604,1.295
35.342,0.59,100.28,2.111,3.061,2.059,16.656,45.689,1.598,3.3
36.32,0.591,100.38,4.157,6.011,2.061,17.062,45.335,2.549,5.097
37.123,0.595,99.89,4.318,4.741,2.063,17.819,45.863,1.645,3.817
38.307,0.577,100.37,6.289,6.163,2.064,17.894,44.244,2.138,4.776
40.152,0.568,102.11,10.672,11.071,2.066,18.928,44.008,3.02,6.217
41.928,0.566,103.58,7.087,6.156,2.067,20.3,44.262,3.227,5.955
43.291,0.568,105.51,4.671,4.517,2.081,21.16,43.723,3.245,5.988
41.46,0.568,104.38,-9.579,-8.663,2.096,20.174,42.998,3.952,7.38
6.699,2.947,28.157,9.579,4.402,0.38,0.42,21.439,-0.021,-3.94
6.786,3.239,31.069,-27.845,-10.025,0.391,0.453,20.552,-0.006,-1.218
6.753,3.439,33.179,-22.49,5.889,0.402,0.433,18.359,0.014,2.832
5.789,3.55,35.879,-26.869,-29.328,0.413,0.336,15.741,-0.031,-7.27
5.328,3.815,38.191,-12.61,-33.958,0.424,0.34,15.742,-0.026,-6.298
5.179,4.181,44.058,-29.122,-7.315,0.435,0.288,12.301,-0.015,-4.232
5.517,4.356,45.727,-4.746,18.375,0.447,0.673,25.452,0.021,5.906
5.884,4.472,49.157,18.763,23.654,0.459,0.943,31.691,0.061,15.364
6.21,4.959,53.5,45.952,9.21,0.47,1.091,30.399,-0.029,-6.051
6.512,5.236,58.8,41.854,8.02,0.481,1.348,32.879,-0.043,-7.992
6.802,5.652,65.3,27.601,4.719,0.492,1.852,39.015,-0.08,-12.906
7.197,5.983,77.1,-2.552,15.605,0.503,2.194,40.501,-0.111,-15.873
7.381,6.343,78.4,-0.95,-13.2,0.515,2.659,44.851,-0.131,-17.747
8.017,6.646,79.1,44.131,27.814,0.528,3.526,51.638,-0.223,-26.372
8.6,7.131,86.5,-1.358,35.311,0.542,4,49.856,-0.076,-7.243
8.76,7.504,90.9,4.666,22.943,0.556,4.105,46.858,0.016,1.374
9.227,7.498,91.7,11.748,5.013,0.571,4.203,44.803,-0.039,-2.997
9.324,7.648,97,-2.4,3.367,0.587,4.089,41.514,-0.05,-3.749
9.456,7.841,100.4,6.082,2.841,0.603,4.381,42.353,-0.035,-2.69
10.012,7.767,98.2,3.88,-4.387,0.619,4.226,38.565,-0.049,-3.531
10.547,7.728,100.3,1.924,12.842,0.636,4.592,39.233,-0.063,-4.31
10.963,7.769,104.1,3.246,13.058,0.653,5.056,40.379,-0.048,-3.053
11.095,7.729,106.9,3.298,-14.885,0.67,4.204,32.756,-0.154,-9.756
10.616,7.897,104.2,-21.052,-28.449,0.685,4.222,33.249,-0.025,-1.605
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
3.776,0.267,,,,,,,,
3.821,0.356,96.028,,,11.97,,,,
3.892,0.432,98.717,,,12.317,0.111,2.847,-0.531,-13.638
3.984,0.402,100,,,12.674,0.145,3.665,-0.329,-8.293
4.122,0.357,100.292,,,13.042,0.141,3.487,-0.336,-8.292
4.241,0.343,101.509,,,13.42,0.171,4.074,-0.391,-9.309
4.3,0.356,107.692,,,13.809,0.269,5.956,-0.436,-9.676
4.42,0.349,111.16,,,14.209,0.27,5.809,-0.354,-7.61
4.548,0.363,114.64,,,14.622,0.338,6.684,-0.665,-13.138
4.517,0.356,120.18,,,15.046,0.497,9.959,-0.858,-17.202
2636.029,2.294,34.2,5.385,5.296,42.92,,,-2.221,-1.314
2649.21,2.452,37.3,2.014,3.246,43.58,,,-2.368,-1.549
2712.791,2.584,38.1,-8.362,1.261,44.23,,,-0.68,-0.449
2826.728,2.759,40.7,5.338,8.314,44.9,223.936,21.264,-0.172,-0.113
2903.049,2.909,42.6,0.25,2.393,45.724,251.898,21.605,0.333,0.246
3010.473,3.223,47.9,5.342,0.989,46.355,289.215,21.255,1.044,0.807
3099.254,3.363,48,8.085,0.109,46.806,313.441,21.031,-1.447,-0.735
3240.412,3.473,49.7,15.508,2.834,47.31,357.979,21.664,-6.332,-2.472
3411.41,3.556,51.5,10.879,8.567,47.86,459.938,25.037,-8.063,-2.792
3602.579,3.658,54.5,18.261,7.463,48.446,524.304,25.481,-12.17,-4.002
3795.694,3.856,59.3,9.366,7.829,49.089,601.854,25.647,-16.098,-4.839
3916.816,4.08,65.269,2.809,1.55,49.795,666.562,25.523,-15.896,-5.023
3856.572,4.406,69.386,-17.66,-17.024,50.545,664.71,23.789,-8.109,-2.449
3973.802,4.62,71.796,10.794,7.718,51.329,726.034,23.761,-5.633,-1.35
4099.714,4.777,76.214,11.838,3.008,52.129,810.347,24.356,-9.246,-2.016
4197.952,5.108,80.532,3.868,1.112,52.93,876.643,24.581,-20.335,-4.681
4302.291,5.296,84.85,4.039,3.733,53.751,967.35,25.005,-21.226,-5.295
4363.118,5.572,89.369,-0.687,3.646,54.574,1049.871,25.397,-17.794,-4.668
4420.793,5.825,94.088,5.045,3.06,55.407,1140.127,25.79,-14.664,-4.23
4450.171,6.159,100.414,-4.133,0.407,56.252,1246.222,26.184,-8.503,-2.628
4501.702,6.427,105.151,1.533,-0.273,57.098,1312.414,25.844,-8.878,-2.328
4568.67,6.525,110.324,3.244,2.809,57.939,1417.089,26.45,-13.064,-3.228
4573.835,6.699,114.457,0.474,-3.409,58.775,1510,26.94,-10.599,-2.733
4279.647,6.968,118.085,-17.423,-11.95,59.622,1389.617,25.169,6.572,1.96
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
32.502,1.593,135.443,,,10.449,13.241,25.646,3.125,18.182
15.462,2.291,169.628,,,10.818,5.587,16.808,-1.793,-15.911
19.996,2.501,154.723,,,11.177,9.641,21.865,-0.581,-3.89
20.58,2.609,170.01,,,11.531,12.097,26.657,-0.189,-1.225
20.544,3.268,356.777,,,11.882,9.362,17.705,0.246,1.662
17.776,13.07,2068.361,,,12.231,48.447,29.473,0.589,16.831
16.751,35.505,4502.211,,,12.585,144.05,36.272,0.166,4.752
16.428,58.792,6305.983,,,12.976,210.578,31.891,0.339,7.285
16.571,62.89,8198.962,,,13.378,306.559,42.27,0.095,2.062
15.479,67.562,15390.187,,,13.779,268.535,36.458,-0.258,-5.819
761.403,0.645,67.091,13.272,14.99,39.869,195.317,38.759,-4.286,-0.727
795.428,0.654,68.002,14.845,8.018,40.008,213.065,39.494,-10.421,-1.685
833.173,0.661,69.892,13.657,7.479,40.215,230.469,39.74,-20.587,-3.237
875.273,0.669,72.692,10.822,10.244,40.554,245.833,37.946,-25.801,-4.31
909.728,0.681,74.66,3.653,3.938,40.766,266.085,37.958,-27.47,-4.375
934.54,0.698,77.673,3.677,1.431,41.424,287.233,38.321,-26.417,-3.73
962.423,0.712,79.696,6.034,3.565,42.196,304.862,38,-35.229,-3.883
992.433,0.72,82.268,9.664,4.306,42.859,332.795,38.722,-58.579,-5.482
1028.721,0.727,85.341,6.963,1.89,43.663,368.278,39.713,-83.74,-7.254
1070.936,0.733,87.616,8.214,4.73,44.361,407.149,40.56,-111.57,-8.851
1109.514,0.738,91.314,8.237,7.599,45.236,442.491,41.141,-139.047,-9.432
1119.374,0.74,92.622,-5.506,-0.907,45.983,409.092,36.87,-145.274,-8.903
1077.185,0.737,93.358,-18.301,-10.839,46.368,373.779,34.955,-60.907,-4.088
1078.99,0.729,96.148,6.2,9.064,46.562,391.622,36.508,-52.028,-3.656
1070.208,0.714,98.434,-0.595,8.176,46.736,387.37,36.415,-40.321,-2.724
1038.555,0.695,101.257,-5.834,0.93,46.766,390.992,37.92,1.139,0.086
1023.629,0.675,101.512,-0.216,4.384,46.593,395.858,38.796,27.624,2.038
1037.772,0.662,100.455,6.798,4.523,46.455,404.594,39.199,23.307,1.699
1077.59,0.665,100.472,5.078,4.316,46.41,417.176,38.714,24.223,2.026
1110.215,0.643,102.049,2.65,5.372,46.45,424.78,38.137,39.14,3.176
1143.269,0.63,103.184,6.79,5.514,46.533,443.531,38.174,36.373,2.772
1169.455,0.623,104.405,3.918,1.723,46.729,471.73,39.204,27.442,1.93
1193.808,0.62,105.228,1.199,2.476,47.105,487.804,39.201,29.753,2.136
1064.605,0.619,104.668,-15.193,-20.151,47.111,463.317,41.296,8.803,0.687
3554.817,14.8,24.971,12.36,10.619,18.471,170.958,16.224,-0.531,-2.96
3496.312,17.014,25.901,8.5,-1.5,18.565,181.69,15.079,-0.353,-1.913
3596.979,17.718,26.933,0.184,5.076,18.663,201.97,15.429,-0.672,-3.626
3899.759,18.172,29.852,12.971,18.261,18.778,214.719,14.424,-1.066,-5.508
3823.794,20.283,33.081,4.971,11.341,18.912,239.798,14.395,-0.179,-0.963
3966.292,21.641,36.815,-11.833,-13.515,19.062,268.969,14.365,-0.236,-1.205
4201.903,22.315,41.3,9.876,8.383,19.224,284.422,13.637,-0.074,-0.34
4430.699,23.644,46.7,20.171,7.7,19.387,320.154,13.379,-0.648,-2.744
4707.255,25.314,50.2,-4.141,-0.578,19.545,412.388,14.691,-0.605,-2.167
5068.22,27.325,56.9,7.62,4.667,19.696,507.901,15.102,-1.5,-4.635
5412.696,30.339,67.6,-1.846,2.31,19.842,595.558,14.541,-1.401,-3.783
5734.756,34.628,77,8.837,-2.271,19.984,686.481,13.599,-3.885,-8.335
5937.702,36.431,80.9,-27.574,-16.346,20.124,725.567,13.112,-0.215,-0.446
6413.669,38.625,86.4,16.52,13.791,20.262,834.191,13.006,-1.075,-1.895
6952.72,39.289,90.6,35.261,-11.016,20.399,983.005,13.617,-4.615,-7.07
7588.516,41.447,99,-18.909,-8.3,20.425,1067.533,12.225,-3.981,-5.822
7846.202,42.939,103.6,1.889,16.658,20.585,1153.306,12.023,-2.539,-3.419
8235.43,44.298,105,12.445,13.579,20.778,1204.621,11.626,-1.988,-2.506
8647.833,45.183,109.8,17.043,3.632,20.97,1460.892,13.341,-1.882,-2.336
9035.83,46.283,114.7,7.244,9.542,21.203,1693.557,14.118,-1.744,-2.116
9359.147,49.39,122.9,2.754,3.928,21.444,1839.562,13.802,-2.309,-2.641
9665.379,50.084,126.3,-0.214,6.08,21.67,1932.459,13.522,-2.798,-3.183
9883.35,50.55,132.4,-8.503,-2.119,21.803,1898.808,12.648,-1.848,-2.2
9530.605,51.658,138,-21.651,-29.544,21.92,1373.307,9.172,-1.083,-1.342
1.251,1.661,69.354,,,0.044,0.229,24.111,,
1.264,1.695,69.959,,,0.044,0.238,24.095,,
1.314,1.707,71.444,,,0.045,0.237,22.609,,
1.441,1.648,73.671,,,0.045,0.243,21.348,,
1.518,1.665,75.587,,,0.046,0.251,20.252,,
1.539,1.697,76.984,,,0.047,0.308,23.705,,
1.478,1.692,79.212,,,0.047,0.319,25.145,,
1.537,1.711,80.556,,,0.048,0.371,27.079,,
1.687,1.632,85.422,,,0.049,0.46,31.139,,
1.74,1.807,92.19,,,0.049,0.544,31.268,,
1.75,1.871,94.819,,,0.05,0.545,29.3,,
1.946,1.863,100.963,,,0.05,0.573,27.302,,
1.88,1.907,102.157,,,0.051,0.61,29.162,,
1.881,1.895,106.54,,,0.051,0.568,27.033,,
1.912,1.961,108.71,,,0.052,0.719,31.87,,
1.902,2.016,109.26,,,0.053,0.716,32.116,,
2.01,2.034,109.93,,,0.053,0.961,40.65,,
2.163,2.035,109.33,,,0.054,0.966,37.501,0.001,0.095
2.178,2.035,106.71,18.189,-2.241,0.054,0.913,35.268,-0.08,-8.339
2.263,2.038,106.74,10.636,-2.317,0.055,0.827,30.363,-0.124,-12.254
2.285,2.04,107.547,-6.176,-2.934,0.055,0.787,27.476,-0.112,-10.533
2.346,1.973,106.741,2.701,13.91,0.056,1.072,36.829,-0.058,-5.378
2.458,1.998,105.848,7.52,8.295,0.057,1.118,35.549,-0.056,-4.781
2.104,1.942,104.604,-23.926,-45.134,0.057,0.829,31.3,-0.142,-14.47
3.696,1.709,74.366,,,0.15,0.399,18.26,,
3.928,1.73,77.047,,,0.152,0.498,21.164,,
4.033,1.746,78.587,,,0.154,0.561,22.899,,
4.035,1.727,84.003,,,0.156,0.492,20.108,,
3.898,1.673,86.501,,,0.158,0.458,19.303,,
3.914,1.654,85.916,,,0.159,0.497,20.338,,
4.081,1.707,86.355,,,0.161,0.525,19.662,,
4.378,1.674,89.376,,,0.162,0.582,20.269,,
4.36,1.735,94.006,,,0.164,0.608,19.626,,
4.631,1.77,94.64,,,0.166,0.672,19.379,,
4.721,1.781,101.07,,,0.168,0.753,20.486,,
4.952,1.793,104.51,,,0.17,0.829,21.49,,
4.86,1.769,101.28,,,0.165,0.827,21.523,,
4.885,1.845,105.56,,,0.166,0.875,21.459,,
5.12,1.83,110.61,,,0.167,0.915,21.39,,
5.102,1.876,116.15,,,0.169,0.879,20.093,,
4.989,1.877,115.29,,,0.171,0.923,20.239,,
5.054,1.931,119.52,,,0.173,0.968,20.264,-0.044,-2.479
5.044,2.011,116.41,16.603,9.619,0.174,1.042,21.16,--,0.012
5.234,1.958,113.11,16.585,-8.677,0.176,1.092,21.306,-0.122,-6.518
5.417,1.996,115.35,-2.417,12.066,0.177,1.136,20.898,-0.019,-0.966
5.576,1.959,117.853,-4.146,2.171,0.179,1.235,22.011,0.045,2.169
5.572,1.975,117.025,0.924,8.229,0.18,1.227,21.449,0.129,6.1
4.437,1.871,116.595,-26.923,-60.807,0.181,0.943,21.275,-0.213,-13.2
1.135,1.596,73.079,,,0.106,0.236,25.472,,
1.185,1.623,75.495,,,0.106,0.255,25.463,,
1.21,1.64,74.13,,,0.106,0.265,25.403,,
1.232,1.597,75.174,,,0.106,0.265,24.804,,
1.253,1.667,76.803,,,0.106,0.284,24.5,,
1.332,1.658,76.46,,,0.107,0.312,25.041,,
1.435,1.575,78.595,,,0.107,0.323,24.805,,
1.495,1.595,79.588,,,0.108,0.329,23.329,,
1.532,1.592,82.69,,,0.108,0.351,23.591,,
1.65,1.591,86.665,,,0.109,0.399,24.174,,
1.705,1.68,93.891,,,0.109,0.463,25.076,,
1.732,1.648,102.702,,,0.109,0.535,28.473,,
1.695,1.624,100.437,,,0.109,0.543,29.815,,
1.638,1.675,101.3,,,0.109,0.532,28.933,,
1.632,1.636,106.1,,,0.11,0.499,27.317,,
1.654,1.65,107.2,,,0.11,0.484,25.854,,
1.684,1.643,107.2,,,0.11,0.489,25.092,,
1.705,1.596,107.3,,,0.11,0.575,29.248,-0.19,-26.145
1.728,1.605,105.1,9.019,20.281,0.11,0.543,26.63,-0.116,-15.332
1.76,1.533,106.1,8.972,7.237,0.11,0.618,29.57,-0.107,-13.878
1.778,1.59,109.3,-5.772,-3.855,0.11,0.637,29.776,-0.092,-11.606
1.816,1.557,110.8,-1.374,1.477,0.11,0.636,29.038,-0.098,-12.14
1.826,1.547,111.3,0.625,4.505,0.11,0.676,30.338,-0.08,-9.693
1.767,1.547,110.2,-23.007,-44.969,0.111,0.669,30.708,-0.129,-15.983
11.998,0.243,37.119,13.325,16.227,29.2,1.096,6.79,-1.098,-10.725
12.986,0.302,46.903,29.87,4.075,29.8,1.586,7.228,-1.428,-13.067
13.536,0.352,50.639,-22.744,36.066,30.4,2.055,7.596,-0.767,-7.16
14.671,0.397,51.556,20.05,149.67,31.1,3.263,9.664,-0.518,-3.942
16.266,0.421,53.72,4.825,7.956,31.9,3.7,9.099,-0.522,-3.321
17.232,0.46,65.937,53.932,11.125,32.7,4.707,9.855,-0.974,-5.368
18.316,0.495,71.38,-2.438,13.07,33.6,7.419,13.312,-0.939,-4.395
19.257,0.566,76.565,30.661,14.771,34.474,11.454,16.668,-0.818,-3.071
20.344,0.647,80.811,63.404,-7.8,35.3,15.319,17.874,-2.473,-7.028
21.673,0.676,93.616,14.796,-0.949,36.218,17.201,17.5,-6.496,-14.351
22.916,0.759,101.78,-2.111,40.373,37.159,20.062,16.741,-3.597,-6.052
23.798,0.811,116.939,-6.212,-4.136,38.126,27.378,20.203,-3.594,-5.543
23.139,0.821,132.663,12.061,4.118,39.117,20.077,14.959,-4.927,-8.988
24.032,0.995,153.029,6.179,6.43,40.134,29.858,17.462,-1.725,-2.625
23.259,1.231,181.944,-16.06,-33.658,32.661,33.255,15.906,-2.653,-3.992
19.304,1.639,262.793,4.116,-64.907,35.056,20.577,9.113,-6.259,-12.787
19.682,2.207,372.91,5.94,47.795,36.164,30.034,9.563,-5.822,-11.007
20.599,2.621,468.628,-5.567,-8.19,37.289,38.746,8.792,-3.545,-5.838
20.992,2.968,527.589,25.301,-0.593,38.435,43.086,8.509,-5.461,-8.462
21.719,3.373,688.369,-9.956,-1.448,39.599,45.068,6.058,-4.213,-6.494
21.873,4.619,861.501,7.71,11.834,40.783,59.765,6.894,-4.611,-9.64
21.287,7.282,1489.841,-19.37,-17.569,41.985,121.405,8.914,-4.679,-13.994
20.823,10.899,2339.21,17.313,1.656,43.222,159.24,7.845,-5.244,-15.625
20.067,28.477,8639.497,0.571,-13.916,44.345,249.332,4.821,-6.004,-17.455
9.791,0.148,6.564,-4.012,9.763,0.449,0.11,20.787,-0.092,-6.965
10.006,0.172,7.54,4.875,-16.739,0.454,0.153,23.956,-0.183,-11.543
9.916,0.292,12.96,-7.318,17.354,0.461,0.16,14.696,-0.09,-6.872
9.906,0.47,18.751,-9.582,15.623,0.467,0.298,16.604,-0.009,-0.701
10.392,0.621,18.916,23.598,-18.745,0.474,0.644,25.327,-0.281,-24.068
10.781,0.802,24.286,10.364,20.772,0.479,0.654,18.903,-0.201,-13.638
11.449,0.963,27.456,32.785,72.658,0.484,0.857,19.063,-0.087,-5.05
12.285,1.062,29.945,5.077,-1.301,0.493,1.072,19.61,-0.138,-6.886
12.889,1.174,35.957,34.24,30.407,0.499,1.23,18.815,-0.147,-6.129
13.632,1.271,37.665,-32.376,-7.818,0.504,1.759,22.801,0.221,7.844
14.328,1.317,40.804,1.157,-11.342,0.51,2.382,27.596,0.325,10.32
14.922,1.493,44.63,22.282,11.508,0.517,2.377,22.893,0.325,8.583
15.372,1.579,45.21,0.641,-7.264,0.524,2.967,26.049,0.111,2.682
16.166,1.673,49.867,-11.105,9.707,0.531,2.68,20.873,0.651,13.913
17.111,1.866,57.447,22.022,-1.322,0.54,3.616,23.368,0.431,9.108
17.573,1.924,59.917,15.352,-0.279,0.542,4.344,24.684,0.162,3.044
18.088,1.845,60.276,6.762,1.248,0.55,4.28,23.538,-0.196,-3.557
18.134,1.811,62.627,4.81,-2.243,0.559,4.168,22.507,-0.416,-7.419
17.515,1.82,78.346,12.129,-7.729,0.567,3.781,21.59,-0.786,-15.341
16.654,2.429,119.4,-32.928,-15.641,0.576,3.662,17.723,-0.161,-4.838
16.915,2.578,130.5,-1.9,29.089,0.583,5.411,20.12,0.069,1.929
17.752,2.661,137.6,8.602,0.864,0.59,6.234,20.903,-0.119,-2.965
17.947,2.729,143.4,17.728,-3.99,0.598,6.434,20.438,-0.448,-11.251
15.092,3.907,230.5,-17.943,-10.947,0.603,7.066,18.423,0.259,8.99
2985.686,9.368,78.057,-0.057,-0.423,8.848,1152.916,56.315,10.19,3.8
3114.424,9.339,78.108,6.993,4.787,8.854,1214.725,56.423,9.484,3.502
3246.7,9.292,78.868,5.007,7.836,8.861,1264.212,55.828,10.469,3.82
3401.449,9.223,80.055,13.024,12.709,8.883,1332.501,55.333,10.019,3.812
3450.753,9.244,82.487,-2.123,1.684,8.909,1328.719,53.07,11.163,4.605
3526.563,9.243,83.801,-1.819,0.272,8.941,1331.768,51.255,11.636,4.36
3608.02,9.218,85.402,4.048,3.399,8.976,1394.939,51.597,19.403,5.803
3764.494,9.007,86.365,7.302,12.087,9.011,1462.7,51.682,22.833,5.929
3872.114,8.793,87.322,8.383,7.067,9.048,1556.717,53.111,23.337,5.95
4052.662,8.68,88.546,8.125,9.045,9.113,1629.476,52.199,34.168,8.076
4192.042,8.69,90.578,9.519,5.905,9.183,1715.216,51.659,39.549,8.051
4173.154,8.803,92.992,2.857,1.534,9.256,1737.309,50.914,39.917,7.71
3992.047,8.953,95.154,-14.189,-15.377,9.341,1686.793,50.485,25.752,5.899
4229.658,8.931,96.849,11.816,11.107,9.416,1761.428,49.29,28.942,5.837
4364.81,8.844,97.656,7.314,8.411,9.483,1803.834,48.387,31.185,5.432
4339.132,8.655,98.605,0.122,0.558,9.556,1825.93,48.781,30.214,5.469
4390.671,8.598,98.854,1.023,0.709,9.645,1878.495,49.141,30.688,5.229
4507.366,8.727,99.158,6.553,3.814,9.747,1922.249,48.144,24.516,4.213
4709.714,8.852,100,5.031,4.995,9.851,2061.767,48.393,16.74,3.314
4807.233,8.823,101.411,4.803,1.919,9.995,2197.968,49.784,12.322,2.39
4930.679,8.719,103.201,4.464,4.155,10.12,2296.57,49.655,15.967,2.951
5026.828,8.72,105.48,4.146,4.253,10.23,2394.698,49.597,14.633,2.634
5126.671,8.785,107.269,2.387,6.634,10.328,2451.319,48.545,29.159,5.462
4983.363,8.813,107.687,-5.387,-4.803,10.379,2429.162,48.745,30.9,5.711
469.374,1.652,91.211,10.58,14.832,7.081,130.906,30.549,25.566,8.659
483.584,1.63,91.034,4.795,2.497,7.096,137.912,31.314,23.868,7.857
491.7,1.608,92.53,3.827,3.155,7.124,141.56,31.603,26.495,8.885
511.747,1.594,93.908,7.909,12.446,7.164,153.335,32.435,30.862,11.025
520.159,1.574,94.219,1.062,0.149,7.198,153.881,31.712,20.859,7.255
520.338,1.546,95.049,-2.123,-1.79,7.256,156.03,32.23,23.347,7.517
519.921,1.534,95.581,0.661,-1.125,7.314,155.433,31.763,42.238,11.624
533.563,1.498,96.813,4.105,9.476,7.364,158.837,31.534,55.243,13.638
548.791,1.467,97.758,9.667,6.735,7.415,165.28,31.593,52.534,12.504
571.542,1.453,98.372,3.107,6.717,7.459,173.775,31.225,60.318,13.59
594.754,1.449,100.362,5.971,11.209,7.509,182.823,30.837,47.198,9.556
610.527,1.442,101.083,4.618,4.034,7.593,195.884,31.726,13.819,2.424
597.985,1.439,101.382,-3.146,-8.556,7.702,194.362,32.005,39.761,7.124
617.104,1.426,101.924,8.014,12.194,7.786,198.39,31.553,87.926,14.584
628.957,1.397,101.327,8.934,3.918,7.87,204.225,31.867,57.219,7.929
637.375,1.354,100.887,-2.353,1.306,7.955,205.266,31.617,75.152,10.854
649.201,1.312,100.969,12.709,13.433,8.039,210.276,31.807,81.27,11.395
664.929,1.282,100.66,-7.222,-6.028,8.14,212.554,31.578,59.621,8.115
675.779,1.235,99.376,4.577,3.976,8.238,220.502,32.629,72.085,10.266
689.216,1.202,99.389,5.26,6.563,8.327,221.451,32.316,62.603,9.002
700.634,1.18,100.24,-0.77,-0.125,8.42,229.901,33.128,50.769,7.204
721.242,1.161,100.932,0.6,3.313,8.484,234.357,32.558,49.072,6.667
730.222,1.139,101.085,-0.217,-0.762,8.545,238.787,32.803,49.129,6.707
711.922,1.12,100.249,-4.416,-6.414,8.606,237.597,33.659,28.498,3.79
905.429,11.472,110.534,-11.841,-0.624,15.334,202.737,27.192,0.412,2.483
955.713,11.394,108.057,0.774,-1.237,15.702,205.64,26.016,0.13,0.802
925.884,12.018,104.058,11.434,4.27,16.091,217.499,26.554,0.303,1.805
947.13,13.284,100,0.24,4.423,16.511,246.311,26.006,1.036,5.217
981.983,13.364,108.453,19.982,17.567,16.961,306.017,30.294,0.83,3.958
1039.888,13.754,107.895,5.84,15.286,17.438,295.754,26.451,1.12,4.922
1018.708,13.227,113.098,12.843,-22.391,17.952,321.564,29.936,-1.663,-7.664
1089.026,14.212,124.405,5.449,16.425,18.512,343.923,27.147,-0.781,-3.099
1156.714,15.426,130.528,5.788,6.963,19.121,358.047,23.768,-0.648,-2.245
1215.082,16.326,139.289,-25.463,0.694,19.596,435.294,25.214,0.48,1.419
1284.035,17.608,145.939,14.924,7.116,20.083,459.069,22.717,-0.095,-0.234
1341.515,20.033,168.404,18.457,5.126,20.581,491.205,20.065,-0.673,-1.28
1420.832,19.351,171.304,14.145,-4.604,21.092,601.185,23.85,-1.584,-2.937
1469.703,20.474,182.132,5.364,11.328,21.393,582.024,20.848,-1.707,-2.843
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
8341.508,22.58,82.519,13.357,8.361,21.743,1704.759,19.583,6.776,2.234
8692.254,23.055,84.264,7.412,1.989,21.929,2053.458,21.924,3.129,1.118
9277.419,22.297,84.393,4.127,12.213,22.092,2004.394,20.444,7.577,2.494
9863.229,21.604,85.778,15.086,17.698,22.277,2784.863,26.963,8.219,2.485
9724.993,20.995,84.333,-14.261,-8.337,22.406,1896.841,18.745,17.084,5.708
10258.057,20.589,84.981,5.767,11.128,22.521,1787.919,16.818,24.346,7.919
10691.422,19.906,84.931,7.356,10.931,22.605,1948.847,17.84,28.261,8.904
